onset	duration	transcript
537.48	3.44	It's really nice to just be in my regular street clothes to do this.
543.88	3.59	This is an interesting experience.
548.64	1.95	I hope it's okay with everyone at home.
550.59	1.41	I hope the boys are napping.
552.0	1.58	I hope Landon's sleeping.
555.17	5.08	This was his idea so he can't be frustrated that he doesn't get any sleep today.
562.38	1.77	I'm going to miss him being on nights.
564.15	0.77	Oh, shoot.
564.92	3.4	I need to cancel my hair appointment for Wednesday.
569.73	1.14	I'll do it on the dry perm.
571.77	5.31	But I wonder if there's any chance they'll have an opening because I really want to have my hair colored before spring break.
578.16	1.77	Such a bummer that I have to cancel.
581.79	1.51	I doubt she has openings especially.
584.16	2.9	This time of year and everyone trying to get in before she has her baby.
588.2	1.89	I'm so frustrated.
591.54	2.52	If I don't do it now, I wonder when I'll be able to do it.
595.47	1.5	Definitely before July.
598.83	2.05	I wonder if there's the one in Arizona that could.
