onset	duration	transcript
239.69	5.54	I guess the cross in the middle of the screen keeps looking like it's moving, but it's not actually moving, which isn't really keeping any.
245.65	4.4	I know it's probably some psychological effect, where if you look at an object for a long time, it starts to move.
251.55	4.9	But yeah, I've been trying to focus my gaze on the cross so I don't move my face or mouth.
257.13	1.41	I hope I'm doing a good job at that.
258.54	1.95	I really hope I haven't moved my head around.
263.89	1.2	I guess I'd like to research, say, ophthalmology.
265.79	2.3	I don't know why I picked ophthalmology.
268.71	1.4	Eyes are kind of freaky.
270.79	5.46	I guess it kind of killed any fear I have of putting stuff in my eye, dissecting eyes, learning about the eye.
277.17	5.7	Ophthalmology is like, you know, the eye is almost like the second or third most complex organ you have.
283.61	5.28	Anatomy gets really cool, especially when you look at disease stains versus healthy stains.
289.45	11.12	I think second only to the brain, arguably your gut, if you consider your gut a single organ, I think the eye and the surrounding milieu have one of the most interesting anatomies of all time.
301.77	5.38	I guess for a totally different change of topic, I'll be moving to Boston.
308.91	1.18	Boston housing is pretty brutal.
312.03	1.1	I guess the good thing is MIT has subsidized housing for students.
315.59	0.44	That's nice.
318.03	1.08	I'm only going to make $40,000 a year.
320.75	1.34	I've got to figure out how to make that work.
322.93	6.8	I basically do it now, but it's one thing to do it for four years and one thing to do it for six years when you're in your 20s.
332.31	1.5	I've got to figure out my salary.
334.11	5.48	It's actually when you see people making a lot of money out of CS, people making $150,000, $200,000 plus.
340.63	2.2	It kind of sucks, I guess, to make not much money.
344.61	4.56	I guess I really feel preaching to the choir of like, you guys are probably PhD students and don't get paid that much.
350.49	1.54	But at least you're unionized, and that's pretty good.
352.15	1.52	The fact that you can unionize.
356.19	1.76	Hopefully, it makes an increase in your stipends.
359.03	4.08	I know it's not that much, but at least Baltimore is a low-cost living area.
365.17	1.82	I guess we'll talk about Baltimore.
368.52	1.29	I think Baltimore is an underrated city.
371.05	2.04	I think people complain about it too much.
374.87	4.22	Even with crime, crime is so localized that we're almost in a bubble where we don't get affected by it.
379.27	1.94	Baltimore itself is a really cheap cost of living.
382.51	1.96	It's increasing, but it's still pretty cheap.
385.63	7.26	Relative to a lot of other places, I think it's still a very cool city, and a lot of cool culture and cool things to do and cool restaurants.
394.49	5.22	I do wish that there was better connectivity with DC besides MARC.
400.51	3.75	Amtrak is apparently going to run some nighttime lines from Baltimore to DC.
404.66	4.33	That could be really cool if you can go back to DC to Baltimore at 1 AM or 2 AM.
409.31	2.78	You don't have to worry about missing a MARC train.
412.83	14.1	I think it'd be cool stuff if people could commute from Baltimore or go to DC for the weekend, and not have to worry about missing a train on 5 PM on a Sunday and having to wait at the station for an hour.
428.38	1.71	I'm just scrounging about for stuff to say.
430.87	1.96	I hope I'm closing in on 10 minutes.
433.23	2.28	It feels like it's been an hour of me just sitting here talking.
437.07	2.02	I guess you can hear from the Word Association.
440.29	4.44	I'm not sure how they do the Word Association or the Word Game with the dot.
446.67	3.42	At least now that I'm thinking about the Word Game, I won't forget about the Word Game.
451.31	1.7	Now that's in my mind.
453.29	1.08	I guess it'll be the next thing.
456.25	1.48	I guess they'll mention it to me before and then it'll be the next thing.
459.13	2.42	That way I don't have to worry about forgetting about the Word Game.
462.13	3.08	At least I know what the Word Game is and I won't screw it up.
465.77	4.18	I still feel really bad about talking in the middle of the machine going off and thinking that was an audio.
471.27	0.23	That's pretty stupid.
471.65	1.42	I don't know what I was doing there.
475.67	1.6	I guess something totally different.
478.59	1.74	I've been thinking about graph theory homework.
480.33	2.22	I think graph theory, the homework for that class is kind of hard.
483.29	5.36	One of the problems is how do you look at coloring of labels.
489.35	6.72	You can prove that a graph is isomorphic to a graceful graph that somehow leads to graceful labeling.
496.57	2.52	I can label each edge with a different...
500.25	1.84	If I look at the vertices induced on those edges...
504.27	9.76	The edges induced on vertices A versus B, if A minus B is different for each edge vertex, then you can say that a graph is graceful.
514.65	2.46	But somehow you have to prove the necessary and sufficient conditions for that.
518.21	1.54	I'm still kind of unsure how to do that.
520.11	4.64	It's a weird math stuff, but I was trying to think of math things I haven't really talked about that much.
527.01	3.74	I guess also creating homework is kind of annoying.
533.12	1.16	I'm a TA and...
534.65	2.74	Creating homework can kind of suck because people make the same mistakes.
538.21	4.58	Complaining about the same problems is very obvious you don't get it wrong.
543.13	3.98	I also feel bad when people have to retake the class or don't do too well.
547.51	4.9	I try my best to help, but at some point you gotta be able to learn on your own.
553.05	4.54	I try my best to help you, but you got to be able to do something on your own.
558.63	0.64	It's a hard class.
559.65	1.42	Intro to Statistics, applied math department.
562.43	0.68	It's a hard class.
563.26	0.61	People do well.
564.53	4.86	I don't really know what I was doing until like semester 5.
571.27	2.6	I didn't know what I was doing until semester 3.
574.51	2.4	Now it's semester 5.
577.43	5.96	Now I can kind of worry about all the answers and all the homework.
583.89	1.56	I see the same questions over and over again.
585.85	2.62	Now I don't have to worry about helping people as much.
590.23	1.5	It's a different topic we can talk about.
594.29	0.78	I guess I don't have a baseball.
596.97	2.74	I've been getting into stand-up comedy, so I've been watching a lot of comedians.
