onset	duration	transcript
357.82	1.99	I don't know why I bought a book of essays.
361.55	1.0	That wasn't great.
364.55	1.82	I should read more out of my textbook.
369.29	0.36	I wish I had a subscription to The Atlantic.
370.37	2.12	That article I was reading earlier this morning was really interesting.
374.25	1.06	I wish I could have finished it.
375.79	1.3	I wonder how Fang gets The Atlantic.
379.23	5.26	It seems like he's always reading their articles, but I know he doesn't have a subscription.
384.51	0.94	I didn't make my bed this morning.
388.87	1.62	I need to make my bed.
394.33	2.22	I'm glad I remembered to turn on the electric blanket before I left though.
399.05	0.64	I bet when I get home, Zara's going to be curled up underneath all the covers.
402.35	0.24	She gets so cold at night.
404.45	1.04	It's because she's so little.
407.41	1.08	She doesn't have any fat on her.
410.73	0.66	But she eats so much.
413.69	0.9	I probably shouldn't have left my puzzle out.
417.05	0.72	She's probably going to get into it and get all the pieces all over the floor.
424.03	1.2	I hope she doesn't do that.
426.55	2.14	Good god, it's taken me so long to finish.
428.69	3.86	I'm glad it's almost the weekend.
435.25	3.28	Brunch on Sunday with Ashley and Albert is going to be a lot of fun.
441.49	1.28	I haven't seen him since...
445.75	0.08	two months?
447.03	3.84	I'm sorry Ashley cancelled drinks last night, but this weekend will be fun.
452.53	1.32	I've never done brunch at Barfuscina.
457.17	0.24	I hope they do breakfast tacos.
458.53	3.7	I wish I had tortillas at home.
464.73	0.22	And salsa.
467.53	1.1	Okay, if none of the ingredients were breakfast taco, I can't make that when I get home.
470.53	1.14	But brunch will be fun.
474.03	1.66	I wonder when February starts.
477.19	3.04	I wonder if I'll be able to finish dry January before Sunday.
485.07	1.4	And it doesn't really matter.
486.49	0.72	Well, we're doing something Saturday too.
488.53	2.9	Oh yeah, we're going to Peabody.
492.39	1.56	We're going to celebrate the Lunar New Year.
494.09	0.54	That'll be fun.
495.73	1.06	I've never been to Peabody.
496.82	1.23	I hope their beer is good.
498.69	1.02	I hope they have a sour.
501.61	1.0	I don't really like beers that aren't sour.
503.81	2.96	There's something else that's supposed to be going on then too.
507.23	1.2	I forgot.
510.07	1.86	I have a lot to do today.
513.95	1.82	I need to submit that manuscript.
519.51	0.8	I need to talk to Chase about housing next week.
521.81	2.44	Otherwise I'm going to be in New York and have nowhere to go.
525.81	2.0	Okay, I need to talk to Chase.
528.45	2.0	Absolutely, I need to stop putting that off.
531.53	0.98	I'll let you stay with him.
532.97	0.67	He always does.
533.69	0.8	He's such a good friend.
537.61	1.32	I'm so sorry that girl he was seeing didn't want to keep seeing him.
540.56	3.75	He's so nice, and he so wants a relationship, and he so deserves it.
544.34	0.79	He's such a sweetheart.
546.47	1.32	Even though he is a little bit weird.
548.53	1.88	But whatever.
553.03	0.28	Okay, I need to talk to him.
555.03	2.3	I know there's other things I need to do today.
558.15	1.06	What else is it?
560.71	1.6	No, not map.
563.63	0.86	I know I want to do that.
564.67	1.48	What else was on my to-do list?
567.61	2.16	Ugh, I need to coordinate the rest of my trips.
571.93	1.12	I don't have housing for...
573.95	3.28	Shit, I don't have housing for any of my upcoming trips.
578.61	2.0	I don't think I have transportation either.
582.29	1.7	I'm not very good at all this planning.
586.31	2.92	I know Fang and I were thinking about going on vacation to Brazil.
590.53	2.36	But if it's up to me to plan it, it's never going to happen.
593.89	2.08	I'm so bad at planning travel.
598.77	3.02	I need to reach out to Dr. Woodworth today too.
