onset	duration	transcript
470.84	2.38	but like it's obviously not the best plot ever.
473.66	1.79	I really want to watch a Netflix show now.
475.49	1.13	like, I know I'm all amped up.
476.72	2.9	this morning I was all like in my reading era.
479.68	3.88	I mean I've always been in my reading era, but I was just like reading, not doing anything.
483.62	3.87	and now I'm all amped up because of this and the what is it called?
487.57	2.2	and not anatomical scans.
490.21	1.18	okay that's actually irrelevant.
491.74	4.83	the point is that they're they're allowing me to just talk, and when I just talk...
496.68	4.81	oh my god, I have to do my transport homework, but it doesn't look that long because I looked at it already.
501.89	1.22	I think it's gonna be fine.
503.71	5.35	what I'm really annoyed about is I just procrastinate so much during the week and then push.
509.1	1.84	oh my god, my Islam class.
511.05	1.59	dude, I have some readings to do.
512.71	1.38	oh my god, no way.
514.13	1.88	I have, when is the paper?
516.34	1.85	I shouldn't have skipped class on Thursday.
518.56	1.78	I really shouldn't have because now I don't know.
520.38	5.72	and also Mia never sent me her notes and I was like, hey no pressure, but like could you send me your notes?
526.13	2.94	and she literally was like, pressure-free, and then didn't reply.
529.11	3.5	I was like, okay so you're not precious on them, so you won't send them or what?
533.5	1.49	but I would have sent you my notes.
536.05	0.82	it's just notes.
539.72	1.04	I'm kind of annoyed about that.
540.84	6.65	also a lot of me, because my throat low-key, like I really I want to gulp them down, but I have to keep speaking so I'm not gonna do that.
548.66	13.26	I wonder if this is the type of scan where they can see, like my brain, not my like, yeah my brain as like things are happening, because that's how they discovered Amelia's a brain tumor in Grey's Anatomy in season, whatever.
562.48	5.73	okay, I actually I'm pretty sure, actually, I have no idea what season it was.
568.58	0.76	I really don't know.
569.36	1.61	I don't know as good as like, new girl.
571.0	3.78	like, give me a new girl season and I'll tell you literally when it was.
574.83	4.77	um, like, which like tell me, no give me an episode, I'll tell you which season it was.
580.13	5.99	but obviously don't give me like the title, because you give me a title, it's called something like girls night.
587.18	3.33	well actually, I think a girl fight.
590.77	2.99	yeah yeah okay, oh actually, actually I should, maybe I can.
593.78	1.9	girl fight was season four, I'm pretty sure.
596.0	4.58	because it was after Nick and Jess were broken up, but it was when coach...
