onset	duration	transcript
452.04	1.42	I could get a house with friends.
454.65	1.37	I just need to find more people.
456.2	6.53	I'm sure Daniel doesn't have anyone but I don't think my parents would be fine with me living with other guys.
462.76	2.46	Probably only other girls so I shouldn't really think about him.
465.46	0.68	He'll figure it out.
466.63	1.14	Him and his roommates will figure it out.
467.79	0.94	They always figure stuff out.
468.75	0.69	I don't even know how.
470.7	2.01	Speaking of I saw his roommate...
472.87	0.49	what's his name?
473.49	0.36	Brian.
474.57	0.25	Brian?
474.9	2.6	Oh no all three of his roommates are my cog psych class.
477.91	0.96	I didn't even say hi.
478.92	1.11	I kind of feel bad about that.
480.19	0.63	I saw them.
481.78	4.04	We didn't make eye contact though so actually maybe they didn't see me but I didn't say hi to them.
485.96	0.76	It's so sad.
488.07	4.76	I could walk with them to class honestly but do I really care?
493.64	0.63	I could just go.
494.3	1.93	I walked with Daniel anyway so it really doesn't matter.
498.16	3.35	Okay oh and then the cog psych I need to get.
501.99	0.91	I need to get the textbook.
502.95	0.7	I need to get the textbook.
503.72	1.03	There's so many classes.
505.56	2.25	Will I even use the textbook if I get it?
508.78	0.92	Because there's like...
510.4	0.41	Orgo?
510.88	0.38	Orgo?
511.3	5.71	Okay I have to get the textbook for that because apparently class today was something else.
517.37	2.15	I don't think I can learn from what he teaches.
520.13	0.92	Becky was probably right.
521.07	4.54	She said she learned it mostly on her own and from her pilot leader.
526.57	3.63	So I'm probably gonna have to learn on my own which sucks because I don't learn on my own.
530.67	1.21	I don't learn on my own.
532.26	3.85	Normally I have to like talk to it or I have to be taught it.
536.87	1.09	I'm not really self-taught.
537.99	0.94	I'll figure it out.
539.48	3.44	I just need to make sure I get all of my stuff in order.
543.36	1.6	Probably need to take notes the same way.
545.0	1.24	I'm so worried about the test.
547.07	6.11	I shouldn't be worried about the test though because those are literally at the end of the semester so I'm gonna try to stay stress-free somehow.
553.98	3.73	Oh it's only the beginning of the semester and I have so much work.
558.26	1.27	That really sucks.
560.59	2.53	I feel like I'm stressing myself out the more I think about this.
563.15	1.36	I probably shouldn't be thinking about it.
566.2	1.15	I can't stop thinking about it now.
567.75	2.08	That's problematic but whatever.
572.97	0.93	Oh Red Cross.
573.93	2.1	I need to make an account for that.
576.11	2.01	I've needed to make an account for half a year.
578.69	1.86	It's been more than half a year and I still haven't.
581.63	4.52	Should probably make note to make that account and then I also need to make...
586.88	0.82	no not make the...
588.18	0.82	not make anything else.
589.05	10.46	I need to log my hours on so I'm probably gonna have to go through my calendar and figure out how many hours I've actually done with them because I didn't have my account to keep track of it which really sucks.
599.57	2.87	I guess that's probably why people make the accounts earlier.
