onset	duration	transcript
374.44	2.02	Yes, it was just amazing.
376.74	7.2	I don't know. The dinner that we had during break, though, at that restaurant was all right.
384.24	6.46	Last time, the lemon caper. I think it was a cauliflower steak that I had.
391.24	1.14	That one was really good.
393.22	5.18	But, yes, it had a lot of flavor.
399.0	1.58	It had lemons and capers.
401.36	8.82	And that was in the beginning of my vegetarian era, but it's not an era anymore.
413.78	2.06	But yes, it was so, so, so good.
416.78	5.96	And yes, I really liked it. But then this dish just didn't have a lot of flavor.
423.65	9.21	I sound like Carissa right now, and her food pickiness and food critic review-ness has rubbed off on me.
435.32	7.75	But yes, hopefully I get to see her today, because usually, we don't get– Actually, of course, I'm going to see her in chem lab.
443.9	7.57	Lab today is going to be interesting because it's going to be so long and it looks really involved.
451.47	2.81	And so, I think we'll probably have to stay for a full three hours.
454.92	3.63	But hopefully, it's not horrible.
460.32	5.94	But at the same time, it will probably be really, really long and really involved.
466.76	2.68	But I like labs, so it should be fine.
472.96	4.76	And then for lab, I'll probably go and take a nap.
478.4	8.62	And then I have the review session with Camille at 5:00, so I'll go to that.
488.84	6.92	Or actually, yes, I probably will go to that just for some extra help because I have no idea what I'm doing in math.
495.98	2.92	Literally, the professor is so bad.
500.5	8.02	For being a professor who's taught here for that long, you would think that the lecture size would be better…
508.52	1.65	…but it's not.
510.17	3.04	And so, tech is really coming in handy though.
513.75	4.54	And getting to just see everything worked out is really helpful.
519.29	8.48	But yes. Oh, I have to do math homework and that will take a while today. Or not today, but this week.
528.58	2.8	But studying for chem will come first.
532.34	2.44	Maybe I'll do math homework over the weekend.
535.52	8.53	Actually, yes, that's probably going to be better, except on DC, when we go to DC on Friday, depending on what time.
544.05	4.85	Oh wait, I have a party on Friday. Depending on what time we get back from DC…
549.58	2.86	…it might be too late because the party is at 9:00.
553.08	8.25	I can get back from DC, go to the party, and then maybe go to a different party as well.
562.33	0.95	But we'll see.
565.73	9.75	And then Sunday, I have to work on my paper for Sigma. Oh, I really don't want to write that paper.
577.82	4.77	The prompt makes more sense than the one [indiscernible - 00:10:00] does.
583.22	5.94	But I don't know. This week, I do not, I cannot write a paper.
590.21	2.0	I need to study so much.
593.16	3.76	And yes, I need to do a lot of work on the chem thing…
597.5	3.04	…because last time was just not it.
