onset	duration	transcript
334.09	1.02	I hope Zara eats her dinner.
336.78	1.46	I need to wash her bowl when she's done.
338.97	2.61	I need to give her fresh water, it's been too long.
341.94	0.95	She doesn't drink enough water.
344.24	3.16	I should probably vacuum my room too, I've been putting that off.
348.28	2.54	No, not today, I have too much to do.
351.94	2.11	It'll be late by the time the meet and greet is done.
355.1	1.7	Then I have to prepare for the interview tomorrow.
358.34	3.77	There's so many neurosurgeon profiles that I have to read over to prep for tomorrow.
363.53	2.41	Why is the interview with like 25 people?
367.05	1.71	None of my other interviews have been like that.
370.4	0.61	That's okay.
373.18	6.47	I hope I really like the program, it seems like it's a little bit less stressful than the other places that I've interviewed at.
380.47	1.51	It would be nice to move back to New York.
383.62	4.08	I kinda miss living in New York, I'm not sure if I wanna move back.
389.34	1.26	I definitely miss the restaurants.
392.48	3.68	I remember going out to dinner with my friend, Chase, while I was there over the summer.
398.05	4.0	That Italian place we went to was really good but the portion sizes were really small.
403.76	2.48	Whenever I order ravioli, the restaurant never gives me enough.
407.26	1.53	I need to stop ordering ravioli.
410.79	3.08	That place in Morningside Heights does really good ravioli though.
415.53	2.18	Oh, that's butternut squash ravioli.
419.31	2.12	They served it with a sage and brown butter sauce.
423.08	2.99	Maybe I'll make a sage and brown butter sauce for my ravioli tonight.
428.15	2.96	Last time I did it, the sauce got really hard and crystallized.
431.35	1.42	Maybe I used too much brown sugar.
435.04	1.04	Maybe I need more water.
437.22	1.85	If I have time, maybe I'll try to make that tonight.
441.21	4.46	Chase is sad that the Greek place closed, but honestly I thought the food was kinda bad.
446.41	1.46	I don't know why he's so sad about that.
448.77	6.74	But it didn't close, it just moved, and it only moved like 10 blocks south, uh.
456.28	4.6	I hope he finds a new good, a new good place in his restaurant, or in his neighborhood.
462.65	4.68	We could go, play, go back to New York, I'll be in New York in January.
468.09	1.23	I have to do my second looks.
471.03	4.43	Maybe I'll do a second look at Columbia and Mount Sinai, I didn't like NYU.
477.04	4.34	I don't understand why the residents talked about falling asleep at the microscope in surgery.
482.09	1.12	That was so off-putting.
483.92	4.67	I mean, I know it happens, but they shouldn't be bragging about the best way to do it to potential applicants.
490.2	1.09	That was such a bad interview.
492.6	3.18	I'm so glad none of my other interviews have asked questions like they did.
497.81	1.95	I guess I'll just reflect on their program.
501.53	3.75	I hope the interview tomorrow asks regular questions.
506.2	1.04	I don't wanna answer any more...
507.79	2.33	Any more of those silly questions that NYU asked.
512.55	3.27	Kinda wish the interview tomorrow was in person, it would be nice to be in New York.
518.16	1.72	I should text that Columbia resident.
520.55	2.42	She told me to reach out when I had interviews in New York.
524.87	4.08	I'll text her on Monday before my interview at Columbia, that would be nice.
531.35	0.63	She's nice.
532.06	1.17	It would be fun to work with her.
534.71	1.9	Although she was kinda mean to Povan.
537.5	1.38	She really, really chewed him out.
539.13	1.57	And he's only a two and he's so nice.
541.45	0.97	He didn't deserve that.
543.45	1.96	I hope she wouldn't do that to me if I went there.
547.98	2.9	All of the Hopkins residents are kinda prickly like that.
552.02	2.93	But I feel like I would be a better surgeon if I went there.
556.75	4.34	I feel like I have to choose between being happy and being productive.
563.05	3.29	I wish I knew more about what I wanted in my future career.
568.65	3.73	At least I'm confident in my specialty choice.
574.61	7.49	I guess I just need to go to a place where I have all the options to go to, to any type of practice or any subspecialty.
584.53	7.14	I didn't like Baylor, the resident I interviewed with, his eye bags were so dark, he looked so tired.
593.25	2.24	He seemed kind of sad and a little bit mean too.
597.78	1.17	Kind of reminded me of Stanford.
