onset	duration	transcript
172.5	5.43	And about the tickets, I will have to talk to some agent because tickets are pretty expensive right now.
177.96	4.93	So I need to call some agent and see if they have any cheaper tickets to India.
183.46	7.29	I should be picking my tickets soon because it's only one and a half month, less than one and a half month in my trip.
191.9	6.63	I have to talk to Dr. Sprague and ask him if I can take two weeks off for, for the wedding.
199.41	2.72	And what about my Visa appointment?
202.41	2.56	Oh, oh, my visa appointment is on 17th,
205.01	14.06	so that mean I'm gonna have to leave on the Valentine's Day's night or maybe 15 morning if I can find an early morning flight, maybe I can find an early morning flight I'm not sure.
219.45	10.91	It's gonna be tight, I have to be in India by 17 morning anyhow, because my appointment is 17 afternoon, and then I get there on 17, wedding is on 21.
230.51	3.52	So I have, like, five days to do my wedding shopping in India.
235.71	2.88	But I might not get... That might not be enough time.
239.96	12.65	So what I can do is I can get started on some online shopping from here and I can order some stuff and when I get there, I can try to get everything done.
254.23	7.33	But I don't have... I have to be in India from 17th to 28th.
262.75	4.81	The conference is on fourth, so I have to be back in US by 1st maximum.
268.43	8.2	And then I, I will have three days, two days actually to get acclimatized, and then leave for Louisiana on 4th.
278.08	4.14	Okay, that can be done maybe, I don't know.
282.33	10.57	It's gonna be super rough on my body, like, changing time zones back to back, but I'm presenting on the 5th, 5th of March.
293.2	2.94	So I have to prepare my posters.
296.34	11.18	I have to prep... Get everything sorted and reach Louisiana by 4th morning or 3rd night so that I can present the paper on 5th.
309.4	4.77	So I have to get started on my poster early in January.
316.51	1.5	That's gonna be busy.
318.23	1.81	January is looking pretty busy.
320.88	1.54	I have my poster presentation.
322.5	1.69	I have three paper submission
325.49	2.28	plus I have wedding shopping to do.
327.97	2.56	Oh, I have one trip to Gatlinburg also.
330.71	6.43	So I'm gonna be gone from January 20th till 23rd.
338.23	1.79	So take that one off.
341.21	3.0	So that gave, like, three, two or three weeks.
346.32	2.99	Three weeks I have to finish the submission.
350.96	13.19	If everyone gets, gives me their reviews and comments by January beginning, or January first two weeks, then I might be able to submit those papers by the end of January or beginning of Feb.
365.21	6.46	That's perfect because I have to finish all of this before leaving for India, that's in February, second week.
373.44	8.92	Alright, so the next six weeks I have to be on my toes and I have to finish all of that work if I wanna go back home and enjoy the wedding.
384.86	5.88	Okay, that's... I mean, that's stressful, but I think that can be done.
391.7	8.89	At least I can get three... Okay, I can get these two papers out by January and, like, my part is finished.
400.99	19.91	It's just I have been waiting for these people to, like, my clinical group to tell me their comments, and if they find it fine then it's gonna be just minor changes or, like, a few questions here and there, and I'm gonna answer that... Oh, that reminds me, what about MU paper?
421.68	2.79	MU paper first revision submitted.
424.98	6.84	I should check the status of MU paper and the cardiology review, hopefully those paper gets accepted.
431.91	4.12	It's been such a long time, I really, really wish it gets accepted.
438.29	10.19	I have to send... Oh, I have to send some emails tomorrow morning to the residency programs to inform them about my, my CV updates.
449.09	10.04	But then tomorrow is looking pretty hectic, tomorrow morning, tonight I add the submission, tomorrow morning work on the case report plus send out all the emails.
459.79	14.79	It's gonna take... I have sent about... Oh, no, it's gonna take few hours just to finish all the emails and then case report, then I have to work with Canva and make few pictures for that project.
475.38	6.36	Okay, by Thursday... Thursday morning I have meeting, I have to present for that meeting.
482.76	18.45	So by Thursday morning, if I can somehow finish my case report and send out some emails, then in Thursday morning I can update the clinical group that I finished that report with Dr. Marie, I finished IRB and I will be done with pericarditis also.
501.96	0.88	That seems good.
502.88	2.55	Like, that seems like progress.
508.34	3.03	I have to find one paper to present on Thursday morning meeting.
513.42	2.9	Wait a minute, are we even going to have meeting?
516.44	3.21	Because this is Christmas week and everybody's gonna be home.
520.82	14.14	We might not have meetings, so I'm gonna ask Dr. Sprague tonight when I call him, I'm gonna ask him if we are even having this meeting this week or not, because it would be fine if they could just cancel it.
535.38	8.78	It's just another stressful thing, I don't wanna present this week, I just wanna finish all my papers and all my case reports by this week.
545.87	3.5	Uh, my God, it's looking stressful.
550.6	3.32	I don't know how I'm gonna finish all of this by this weekend.
553.99	5.77	And this is Christmas weekend, I wanna, I have so much shopping to do.
561.37	7.28	Uh, that's gonna take all my money, and tickets are so expensive too.
570.22	2.4	I don't know, I'm gonna be super broke this week.
575.5	9.56	Uh, but that's fine, that's fine, umm, if I can get tickets under 1200 that would be great.
585.36	2.49	Then I can spend some money in the wedding.
589.63	2.7	Oh, I have to go shopping when I'm in India.
592.36	7.57	I have to buy new formals, yeah, I have to buy new formals and medicines.
