onset	duration	transcript
436.45	6.89	I think that started when I, when I was little, I would just like to learn new words.
443.34	22.32	Umm, and honestly, okay, yeah... Uh, so when I would read something umm, and found out a new word like phantasmagorical, I would just really like the sound of it and then try to learn what it means and then try to incorporate it into what... Uh, into like, like saying it in real life.
465.66	4.26	And then of course, people don't really know what it means.
469.92	15.87	But I recently came across that word in a paper that I was reading for my class and that reminded me of how I did in fact learn that word when I was in middle school, and then I guess promptly forgot about what the word means.
485.79	1.59	So I had to search it up again.
487.38	8.48	And it means umm, I don't know, like wild, crazy, out there, mystical, kind of like that.
501.62	6.67	Uh, so I'm also wondering how much longer this is gonna take but oh well, it's okay.
508.29	1.76	I'll just keep talking.
510.05	10.93	It is... It's, it's pretty interesting to uh, try to see the flow of thought or the... Like how my thoughts process when I'm just saying it out loud.
520.98	8.35	Umm. There was a type of writing style that this relates to, I remember from last year in high school.
529.33	8.98	Umm, it's like we were reading some papers or like some stories that had this style where you just put your thoughts to paper.
538.31	3.45	Umm, and I, I really liked reading that actually.
541.76	8.75	I thought it was interesting and it was... It just really flowed from one sentence to the next, even if it was a bit convoluted, because that's fun.
553.27	6.44	I really like escape rooms, even though I'm really bad at it, it's fun.
559.71	5.22	Even though it scares me sometimes when a door randomly opens and jumps out.
564.93	15.6	And uh, when uh, I don't see the door open first of all, and that other people in front of me see the door open and then they get scared and I get scared from looking at their faces of them being scared.
580.53	5.22	And then so I get scared and turn around and jump out of the way.
585.75	1.95	But it's really just a door opening.
590.42	2.67	There's a movie with an escape room.
593.09	9.07	I don't know, they get teleported to different places, but I don't... And it doesn't... I don't know, I would watch if I had to.
