onset	duration	transcript
315.33	4.53	I love the rotating sushi bar, I'd like to go back and do that, but maybe I can do that when Will moves to DC.
320.25	7.73	I'd like to see his new apartment, I think it's gonna be really fancy and fun, and like, he's probably, he's probably gonna really enjoy living in DC.
328.4	9.33	I'm not sure I necessarily agree with the job that he took with the defense department, because the defense department, I feel like there's a lot of moral quandaries that come with that, but I guess he got over it, so that's good.
337.98	6.91	And plus I think he took it mainly for the money, which I guess is what people do sometimes, I don't, I don't really know.
344.93	5.69	But I'm a little disappointed that he was actually considering the moral ramifications and then still continued to take the job anyway.
351.01	4.88	But I think it'll be fun to visit him in DC, and I'm kinda glad that he'll be there for the last couple of months.
356.36	5.48	I kinda wonder if I'll be able to live anywhere kinda close to this area for med school, because I kinda like this area.
362.37	6.77	But, uh, med school apps are stressing me out because I don't really know what to say, or what they're gonna ask me or how to make my application sound interesting.
369.42	1.54	And I feel like I'm not a very good interviewer.
371.05	4.78	So, and that's what people always say is like the most important part of the med school process.
378.93	6.02	I hope I can get into, uh, one that has a global surgery program, 'cause I really like what I'm doing with Zach and Alex right now.
385.16	6.34	And I hope this paper gets published, and I'm a little stressed out about the conference in February, because I don't know if I actually have the money to go to the conference.
391.82	6.06	But I really want to go to the conference, because I'm pretty sure this is like the thing that I've been most interested in, in the past four years.
398.09	2.17	'Cause I've changed it up so many times.
400.44	4.89	But that's okay, I really like the public health stuff that I'm doing now, so it's good that I actually figured that out.
405.92	2.43	So that I'm not stuck doing something that I don't like, I guess.
408.6	1.85	But I really wanna go to this conference.
410.55	0.38	It's in Houston.
411.33	3.57	I don't really like Houston, because I don't like Oklahoma, and I feel like they're kinda similar.
414.93	2.5	Plus I've been to Houston before for gymnastics.
417.6	3.64	I'm surprised I haven't had more of these scans done since I was a gymnast for so long.
421.36	1.23	But I probably should, honestly.
422.63	3.84	I should really get my hips and my knees checked out professionally, but that's okay.
427.15	4.52	Knee's fine for now, and I can take the glucosamine supplements, 'cause Ben said that he takes them when he does lifting.
431.79	0.84	He's lifting a lot.
432.9	2.37	I kinda wonder if he's gonna actually compete in the barbell competition.
435.53	1.16	I think he should, he does a lot.
436.87	5.32	And I don't know, I feel like it's kinda weird that he does measure his chickens so much, but I don't know.
442.57	2.59	I think it's cool that he works out so much, and that he's so passionate about it.
445.35	1.08	So it's kind of cool.
446.55	3.98	But he takes the glucosamine supplements for his joints, and I feel like that would be probably helpful.
450.73	2.98	I should probably ask him again about that, and where he gets those supplements.
453.96	3.38	'Cause I feel like that would be pretty helpful, and that way I can keep working out and stuff like that.
457.56	4.84	I'm kinda worried that I'm twitching too much in the machine, I'm not very good at laying still.
465.21	5.13	I feel like I fidget a lot, so I hope I'm not moving too much right now, and that's making me worry.
470.5	4.16	I'm also worried that I'm gonna get like an itch on my face or something and then forget it, and then accidentally scratch my face.
477.21	5.86	I hope I can write this essay on Thursday well enough, I really should start writing it later today, because I don't really know.
483.29	9.49	I think I'm gonna talk about the distribution of healthcare facilities in Peru versus the out-of-pocket expenditures, because I think it's a broader topic and has a greater implication for the population.
492.93	2.62	But I really need to do some research on that.
495.61	2.74	And they said they pushed the paper date back to Wednesday, November 23rd.
498.43	4.28	But that's gonna be during Thanksgiving, and my parents are gonna wannna hang out.
502.89	2.19	And I don't blame them for wanting to hang out, but sometimes there's all.
505.13	2.53	They don't always understand like the school implications.
507.79	1.59	And that's fine, they just had it different.
509.49	7.61	But, I kinda wish they would be more understanding of that, but I should probably start working on the paper this week so that I don't have to stress about it over Thanksgiving.
517.27	3.17	I'm not really looking forward to Thanksgiving.
520.53	4.05	I'm excited to see my parents, and I'm really excited to see Luke, my brother.
524.66	9.94	But, um, I don't know, I, I don't really enjoy going to Oklahoma for Thanksgiving, even though I know they're family and we're supposed to like get along and stuff like that.
534.62	6.5	But Amy is just such a pain, and I know she's gonna cause a lot of stress, especially for my dad which just makes it not so fun.
541.28	5.01	But I also don't really like Oklahoma in general, it's not very pretty, and I don't really like the people very much.
546.44	2.17	But they do have really good food sometimes.
548.74	6.6	I don't really like all the fatty food, but I do wanna go back to the Mexican place that has the Arroz con pollo, that's really good.
555.43	2.29	And they put the cheese sauce all over it, and I really like cheese.
559.26	4.21	I guess I can officially have drinks with my mom now too, so that'll be fun.
563.53	1.52	She'll be really excited to do that.
565.08	2.76	I know she's been looking forward to like more girls days and stuff like that.
568.02	3.81	Plus we get to watch the next... Uh, the next British Baking show, or whatever it is.
571.93	2.18	Great British Baking Show I guess it's called, yeah.
574.32	6.23	I had fun watching that with Dhruva, but I didn't tell her that we'd already watched that episode... That I'd already watched that episode with my mom 'cause she was really enjoying it.
580.76	1.48	I love watching that show.
582.33	3.99	I wish I could try to make more of the stuff from it, I love baking.
586.53	1.43	I wish I had more time for baking.
588.23	3.45	I feel like that would be nice to bake something for Dhruva's little this week.
591.83	4.7	But I don't know if I have the time, and I don't wanna like tell her that I can, and then let her down or anything like that.
596.57	6.7	But I saw those lemon cookies that had the lemon curd on top, and I still have some lemon curd frozen from the last time that I made lemon curd cupcakes.
