onset	duration	transcript
241.76	2.74	I haven't studied, but what am I doing now?
246.74	4.36	I'll just figure out what time to get out of here first, and then we'll see.
253.26	2.28	Maybe CVA to finish.
257.62	0.08	Or food.
257.82	0.66	Or both.
261.34	0.4	Maybe I'll go home.
261.74	1.0	I think I still want to go to the gym.
265.82	0.04	Maybe.
272.14	0.08	Let's see...
272.4	0.96	Potentially.
276.52	3.52	4:35ish.
280.7	2.58	Then, oh, I have to ask Alan if he cooked.
286.26	1.64	And then, what is he going to be doing?
288.52	3.32	Maybe cooking and then I guess...
297.12	0.12	There's enough meat.
298.36	0.16	It's not enough tortellini.
299.26	0.94	It should be good though.
301.56	2.12	Maybe some mushrooms would be good with that too.
303.76	2.16	Maybe I can just buy it from somewhere.
309.26	2.32	Let's see how that goes.
314.26	1.54	Let's see what I get for my pie.
318.76	2.32	I have to eat something with my pie.
322.26	3.22	Is that already like 2.30?
328.0	0.71	I have to eat something.
328.71	0.69	Do I have to eat something with my pie?
333.14	0.12	I guess not.
335.16	0.08	I should.
336.7	0.32	I should eat something with my pie.
337.02	0.24	Let's see how I'm at 5.
338.62	1.52	Maybe I'll eat again.
343.1	0.12	Then, let's see.
345.04	0.28	6, before I go to the gym.
347.04	0.28	I'm going to the gym at 6 till 7:30.
349.04	0.28	Get home, shower.
349.32	1.76	See what I'm going to wear for tonight.
353.24	1.08	See what I'm going to be eating.
362.46	3.52	I don't know what time I'm going to the auto bar.
367.44	1.14	10:30, 11.
370.08	2.02	I have to pay Kevin back with the ticket.
375.06	1.28	Maybe I can just buy a tix.
378.32	0.9	I'll figure it out.
380.54	0.68	What else should I do?
384.32	2.6	Shit, I forgot to look up the fixation point.
390.24	0.92	I guess it's okay though.
391.7	2.46	Because it's part of the study.
399.02	3.8	It's kind of hard to think on the spot when you're so uncomfortable.
403.76	0.74	I just want to sleep.
407.94	3.4	Close your eyes, fall asleep, and goodnight.
414.2	1.56	I don't know why I'm always so tired.
416.46	1.72	Maybe I haven't done too much.
420.1	1.12	I was sick last night.
421.24	3.6	Like 2:30, woke up at 9.
426.16	0.12	10.
427.26	3.06	That's a good 7 plus hours.
431.88	0.61	Is that enough?
432.6	0.48	Maybe.
435.58	1.26	Should be.
438.7	0.5	I don't know.
440.28	1.96	But the gym takes a turn too.
444.18	0.86	I guess it's okay.
445.26	1.5	I should get checked out.
447.8	0.78	By the doctor.
451.08	3.06	I think I need to increase my dose.
458.36	2.14	Wow, saying that, this is really kind of crazy.
467.22	1.42	I'll fix all of them.
468.64	3.78	I definitely want to make one of the mochi stamps.
472.62	3.42	Not the mochi stamps, the paraka stamps.
476.26	1.48	Cylinder stamps.
484.68	0.44	Maybe I'll try to make a color print of the mochi.
488.0	1.14	Something with red.
489.48	1.9	Maybe a red and black would be cool.
493.12	2.68	I definitely want to start putting on the toe pads again too.
497.02	2.5	Maybe some sweatpants or a shirt.
500.84	3.94	I should have bought that shirt yesterday because it would have been good to pair with the gray.
505.7	2.48	Maybe white or black.
509.72	2.9	Black, shirt, white.
512.74	1.88	Would red even show...
516.0	0.04	Okay.
518.12	1.08	Yeah, white first.
519.62	1.62	Then print color on top.
523.22	1.84	Maybe just one color.
526.86	1.02	Just one screen.
529.46	1.54	Let's see if that's burned.
531.46	0.68	I think it is.
535.64	1.06	I need to fix my screen.
542.6	3.04	That should be quick though, it's on a small screen so it's easier.
547.2	3.76	It's just one more layer, it's a black layer so it should be easy to line up.
553.88	0.86	How many prints do I have?
556.04	1.18	15-ish?
558.04	0.8	No, maybe less.
562.04	0.3	12?
563.32	1.9	I need to practice on the other pieces though.
565.82	3.4	So, I can get it right and then I can do it on the real papers.
570.04	1.04	Because that doesn't look stupid.
573.88	1.34	I mean, McDonald's is right there.
576.24	2.12	McDonald's is here.
580.1	2.78	Kumaito was really good yesterday.
583.42	1.04	It was so expensive.
584.76	5.18	16-something dollars, it wasn't a lot of food but it was a good amount.
593.12	0.16	It was really good.
593.28	1.08	I need to print cash.
595.4	3.01	There's no Bank of America nearby.
598.41	1.63	Dang, there's no ATM.
