onset	duration	transcript
404.94	5.11	But at the same time, if a terrorist invented the toothbrush, I wouldn’t stop using a toothbrush.
410.14	0.74	Makes no sense.
414.02	1.9	There are more meaningful ways to make a change.
417.62	5.34	Like for instance they changed the Aunt Jemima figure to avoid racism.
423.28	0.67	It’s like why?
424.92	2.22	It’s going too hard in the other direction.
431.33	6.99	Though what’s cool is I may have a collector’s item cause I have several models of Aunt Jemima’s.
440.13	1.19	And maple syrup lasts.
441.78	0.89	Pretty sure it’s like honey.
444.21	0.96	It’s just infinite shelf life.
447.17	1.24	Things just get trapped in there.
450.39	1.29	Crazy high Reynolds number.
467.82	5.8	I need to figure out how to randomly sample viewpoints if you’re rotating about an object.
474.35	4.15	Like if you’re looking at a spherical object or an ellipsoid it really doesn’t matter.
478.61	1.52	Actually just an object to be general.
480.22	5.39	So you can rotate in two directions but you need to pick a random number between 0 and 1.
485.96	7.35	And so that number needs to translate perfectly to a unique coordinate system.
493.74	1.6	Like a unique 2D coordinates.
497.05	0.77	I don't know how to do that.
499.8	1.17	Is it just.
500.98	2.46	Do you just start like like an image.
504.96	0.83	A row and column.
506.74	1.91	First row first column is zero.
509.61	1.31	Last row last column is one.
512.18	1.63	There’s gotta be something biased about that.
514.17	0.74	It just doesn’t feel right.
519.77	0.83	Probably is fine.
524.44	0.5	Yeah it’s probably fine.
525.4	2.07	Maybe I’ll just try that see if it works.
531.14	0.56	That’ll be cool.
534.59	5.07	Cause I’ll develop a lot of strong intuition about 3D objects getting projected onto 2D objects.
541.94	10.65	And whether or not a circular 2D aggregate can be estimated to be you know spherical if you get enough measurements.
553.87	5.98	Cause that at it’s core that’s all that really matters cause if you’re randomly selecting viewangles then it’ll just average out if it’s a sphere.
560.91	4.38	If it’s an if it’s an ellipsoid I don't know what happens in that case.
567.27	1.5	Probably get something an intermediate.
569.96	1.47	All those measures of circularity.
574.38	1.14	Oh yeah I didn’t even think about that.
575.62	2.38	It’s not just the shape it’s the measure you’re using.
580.61	3.07	Cause the shapes might average out it’s the circularity as a whole hole.
584.12	2.53	Another thing cause it doesn’t describe the shape per say.
587.62	4.53	It’s just like a side effect of the shape basically.
592.63	5.69	Oh well that would be worth digging in to.
