onset	duration	transcript
302.93	5.35	Weird cause I’m not really into horror movies unless I’m like watching them with someone so it would not appeal to me
311.38	4.95	Oh I did go see a movie recently for like the first time in forever in an actual theatre
319.26	2.81	With my friends and my boyfriend
322.07	0.87	And we saw this movie
322.94	2.26	and I was really confused by it
326.71	1.31	Oh the air stopped
328.84	1.04	That’s weird
329.88	4.45	It’s like you’re listening to me which I know you’re listening to me and it’s a weird concept
334.82	1.86	Because I know people are listening to me
338.81	0.64	So that’s weird
339.45	2.95	But thank you if you are listening to me for the air
342.4	1.04	I appreciate it
346.88	0.95	Okay breathing remembering to breathe
354.71	1.45	Beeping is still loud
357.11	4.59	I’m sure you get that comment in these tasks
362.24	1.32	Everyone mentioning the beeping
363.56	1.68	So I’m sorry if I’m repetitive
370.15	4.08	Now I’m like really aware of this like pulse ox on my finger
375.36	1.13	I don’t know why
376.49	2.5	But I’m just like very aware that it’s there
382.73	5.4	I’m also really aware of like this pad thing that’s on my chest measuring my breathing
389.03	1.86	And you’re probably like this girl does not breathe at all
390.89	2.45	which like I don’t but ya know
397.17	6.26	But yea weird I’ve never had them on me before besides the pulse ox at like a doctor’s appointment but
405.56	5.16	Yea a different feeling to be like very hyper aware of like my breathing
410.72	2.44	and hoping that my pulse is not through the roof
413.16	5.37	because I’m weird and my pulse is really fast when I lay down but like really slow when I stand up
420.27	1.13	Yea tried to figure that one out
421.4	1.42	The doctor’s can’t figure it out either
422.82	4.25	so you know we’re just gonna like go on the assumption that I’m still alive
427.89	0.95	We’re gonna roll with it
434.08	3.44	But yea realizing that ten minutes is a lot longer than five
438.8	1.95	Um when I practiced this
444.0	6.57	But yea I’m like tryna look around
451.4	1.54	There’s not much to see
454.58	7.08	Which really cool set up that there’s like the screen like above the machine and there’s these weird glasses or goggles
461.66	2.76	I don’t really know how I can see the screen if it’s like
464.42	5.06	Like is there a hole in the MRI machine so I can see the screen?
470.14	6.39	And like the rest of my body is covered or is it just a projection?
478.39	3.27	Not a hundred percent sure but it’s cool
483.61	4.38	I also see this minor like flashing
487.99	2.92	and I’m like wondering if it’s from the machine like below the screen
492.8	2.13	It’s not like really flashing but like
496.01	5.86	You know like when you see the heat waves on like the concrete when it’s really hot in the summer?
502.46	1.09	Kinda like that
504.96	2.04	But like a lot faster
507.0	2.59	like in time with the beep of the machine
510.31	5.44	I’m like you can’t really see magnetic waves so like what am I seeing
519.6	3.63	But yea this reminds me of physics class quite honestly
523.99	3.45	That’s what we talked about all the time in physics
528.07	3.81	It was you’re going to need to know physics to wor- know how to work an MRI machine
532.38	2.4	And I’m like no sir I probably do not
535.63	2.22	I just hope the machine works and go with that
537.85	2.54	I trust the engineers who built it
547.0	1.86	But yea remembering to breathe again
549.87	1.04	I’m really bad at that
552.18	3.22	Can’t just like get in my head and forget to breathe
556.26	1.77	Also trying to remember to talk loudly
558.03	1.21	because I know the machine’s loud
559.24	1.56	but I’m not loud person
561.69	1.59	I’m a very quiet person
567.77	1.95	Oh also remembering my friend group
569.72	3.75	We’re going we’re having a powerpoint night tonight
573.47	4.77	because one of my best friend Maddie she went to Singapore with one of my other friends
578.7	0.95	And they’re back now
580.29	2.85	So I’m excited to see what they did and what adventures they’ve gone on
586.91	5.2	I’m also hopening this the friend she traveled with Will I’m hoping he’s opening up to me
592.11	5.76	I didn’t really get to know him super well when I first came into like this friend group
598.86	1.95	And then he left for Singapore
