onset	duration	transcript
303.14	6.04	But I'm still scared to be the only, I think, red student presenting that day.
309.36	4.7	I feel like everybody's going to be like, who is this girl and who's letting her present here?
315.04	11.82	She's not a fellow, but hopefully what Dr. Lam and Susie are telling me is true, and everybody's just going to be super nice and happy to have me there.
328.2	0.9	But we will see.
329.37	7.44	It's so bad because every time I think about the conference and preparing for it, I just get too nervous and then I don't do anything.
337.99	10.38	But I still have like two weeks, I guess, from tomorrow, which I think should be enough time to get something together.
348.87	10.72	I think that'll also help that next week I have that practice talk with the department here, and hopefully that doesn't go too badly.
359.95	2.81	I will feel more confident after that.
363.72	4.58	I think overall, it should be a really good experience.
369.43	5.43	And I think I'm also just grateful that I was able to get to that point.
375.04	12.21	I think lately I've been feeling really stressed about what I should be doing, and what I am doing and not knowing what it is that I want to do with my life.
388.16	15.16	Everybody else seems to have everything all figured out, and maybe just too many people at Hopkins are trying to do the absolute most.
403.5	6.26	I just really don't want to feel the stress that comes from being around those people.
410.39	11.11	But I think I have also gotten better at just accepting that I'm doing what I can, and feeling happy with what it is that I'm doing.
422.4	7.86	That maybe, I think in terms of feeling that comparison pressure, it seems to have gotten better from last year.
430.66	15.85	I just remember last November it was so bad, and then I think also Simon and Amin were saying the comparison culture feelings that came during that week with time and SCA was also just a lot.
446.69	7.57	Because, I don't know, I guess it's overwhelming to see people just doing like 10 million projects at one time.
456.52	18.3	I don't know, I guess it's hard because a lot of those people doing that are my friends and I love them as people, but I think just the way they act as students sometimes is like, I feel bad because it makes me not want to be around them as much when they're doing that.
474.96	4.59	I know I've had this conversation with Emily and Hanyu too.
480.05	7.61	But sometimes I feel like they also kind of contribute to that culture, even though they definitely don't do it intentionally in any way.
488.48	6.08	Or even in the same kind of really out there doing the most way that other people are doing.
495.47	7.25	But they just also seem to have their lives together a lot and they love doing ENT, so I respect them for that.
502.9	2.66	And I know they have to, and I know that I don't have to.
505.76	2.18	So, I really shouldn't think about it as much as I do.
510.28	8.72	I think, especially after coming from a really big public school where there's so much individuality, I really miss that.
521.08	4.72	I just feel like in college I never really cared as much about what other people are doing.
526.61	7.85	And now that it's such a small environment, I think Dr. Frost described it as a bunch of fish all swimming in the same direction.
535.36	12.12	It's so easy to see what everyone else is doing and feel bad about not doing enough, even though I know that it's totally irrational, and I need to stop thinking like that.
548.3	2.88	But I guess it also helps to know that I'm not alone.
551.99	13.36	And I think when I think about what it is that I want to do, in terms of not even just specialty but also impact and wanting to live life outside of medicine and everything.
566.07	3.99	And I think about the people who I've talked to who also feel the same way.
571.06	13.11	It makes me feel a lot better knowing that as colleagues, I'll be spending more time with those types of people than the ortho gunners who complain about their 13 abstracts.
584.17	3.53	I don't need that kind of toxicity in my life.
588.68	12.58	But yeah, I think going into clerkships in these next few months will hopefully be really helpful and just like, I don't know, I guess figuring out what I want to do and...
