onset	duration	transcript
303.8	1.97	My friends got me a funnel cake for my birthday.
306.0	0.9	That was so much fun.
307.31	1.46	That was my first funnel cake.
308.94	2.9	I think I want to do that again.
315.67	3.81	Oh, I could get a slushy, the coke ones.
319.67	2.69	Yeah, even though that's so bad for my kidney.
322.43	0.48	It's fine.
324.1	0.77	I should be fine.
327.52	1.64	I really need to buy those plane tickets
329.22	3.96	because I think Carthick and Julie already have made plans for my birthday.
333.21	4.41	"So, that'd be kind of embarrassing to be like, ""Oh my, I'm not going to go."""
342.91	1.59	What else am I doing this month?
345.98	1.98	I think Carthick's brother is coming to town.
348.04	1.09	We're all going to chill.
351.59	3.39	Oh, Krishna, I think we're birthday twins.
356.07	1.61	I think we're birthday twins.
359.2	3.66	And that other guy, that other friend of Carthick's, we're birthday twins too.
363.65	1.56	I wonder what he's doing for his birthday.
366.94	2.81	I wonder what Carthick's going to do since we're all having birthdays at the same time.
369.8	0.71	What is he going to do?
370.55	0.82	Where is he going to go?
376.38	3.43	I wonder what Mao is doing right now at this very second.
381.16	1.38	He's probably taking a nap.
382.67	1.65	He looked so cozy this morning.
385.46	1.16	I wonder what it's like to be a cat.
386.85	14.41	Literally just sleep all day and bother your owner for food, sleep some more, and then get belly rubs and get carried around everywhere, not have a worry in the world.
402.21	0.96	That sounds like the life.
404.77	1.86	What do I have to do today when I get back?
410.7	2.87	I have to send so many email confirmations.
413.63	1.0	I'm so proud of myself.
414.93	1.74	Go me for calling all those people yesterday.
416.77	2.8	But also, that means more work.
421.26	4.21	But also, I guess it's a good thing but also more work.
425.94	1.58	I hope no one calls me while I'm gone.
428.86	1.39	That's like the worst feeling in the world.
433.62	2.14	I wonder what else is on my to-do list today.
436.25	3.58	Just the PowerPoint for Monday.
441.35	3.85	That's like the worst part of my Friday, that little PowerPoint every single Friday.
447.94	1.15	I feel like it'll be shorter.
449.27	6.06	I didn't see anyone this week, so I guess it'll be shorter, easier to do.
457.77	0.66	Got hungry.
458.49	0.77	I should have known better.
459.3	4.54	I should have eaten a bigger breakfast, but I just really wanted to sleep.
465.22	2.41	I really knew that that cheesesteak was not going to be enough.
469.83	1.66	I should have gone with the tangerine.
471.61	1.06	The tangerine was good.
474.25	2.42	Wonder how that tangerine in my pocket is doing.
478.68	2.68	I hope it stays cool, that'd be so sad.
481.42	2.62	Tangerine that's colder is so much better than tangerine that's warm.
484.15	0.97	It's not like pizza.
485.34	1.31	Pizza is good whenever.
486.71	3.82	But tangerines, they're something else, cold.
494.88	1.65	I really don't know what else to say.
496.57	1.53	I don't know what else is on my mind.
498.89	1.14	Wonder how Nicole's doing.
500.07	0.99	I haven't called her in a while.
501.1	0.69	I need to call her.
503.43	3.91	Yeah, I hope she's not sad anymore about that guy.
508.85	5.85	I should give her a call and see if she actually wants to come to Baltimore, like we talked about.
516.61	2.58	But for a whole week, I don't know if I want her here for that long.
520.89	2.14	We'll see, maybe she'll come for a weekend.
523.12	0.99	Maybe that'll be better.
524.67	0.83	Or maybe, you know what?
525.53	1.09	Maybe she should come for a week.
526.66	1.1	I need to be a better person.
531.39	1.32	Wonder what Alana's up to.
534.17	5.84	Just living her best life, saving a hell of money, all that good stuff.
543.56	4.24	I miss being in Puerto Rico, I mean on the beach and stuff.
548.56	2.02	This MRI machine does not sound like the beach.
556.14	4.78	Oh my God, that restaurant we went to, with the pork.
562.61	2.82	It was so greasy and so delicious and amazing.
566.64	1.21	Well, I need to go back.
567.94	1.99	I need to go back tomorrow.
571.23	1.8	I wish, I really wish.
574.37	2.06	I don't know how I'm going to go see Valerie in Spain.
576.47	3.14	That's just going to be so expensive and I'm already so broke.
579.69	1.78	I don't know how that's going to happen.
584.51	1.54	I wonder if the 10 minutes are up already.
586.69	1.0	This is a lot of talking.
587.74	2.45	I feel like I'm not a talker, I'm more like a listener.
594.24	0.89	Maybe it's good practice.
595.2	3.85	Maybe I should be more of a talker, like assert myself.
