onset	duration	transcript
251.55	1.26	"And they were like ""are you in the same lab?"""
252.94	8.19	"And I was like ""no"" but they're in like the same frat and um it's cause they're in like a different lab doing like BME things."
263.48	3.55	Um, shoot I feel like my life is so boring.
268.07	4.02	It is also like really loud and hard to focus a little bit, I guess.
272.91	1.71	Um my sister has a cat.
275.45	1.29	The cat's name is wasabi.
277.58	1.77	And she is also like two years old
279.54	4.45	I think she was like born in July or something like that, but my sister rescued her last- like two years ago.
284.84	1.84	Um her cat is so cute.
286.84	8.13	Like I was on facetime with her yesterday and like whenever we were talking like we were just like watching her cat and it was so like, wow, I really want a cat
295.39	6.34	Um and then we were talking like oh we should do like a sushi theme for cats so we can do like, wasabi, obviously.
302.08	2.21	And then you can get like a black cat and name it like soy sauce.
304.64	2.28	Or like a green cat or not a green cat I don't think those exist.
306.95	2.25	Or like an orange cat and name it ginger.
310.16	1.76	Or like tuna or something.
312.01	1.13	I think that'd be super cute.
314.15	6.0	Um I don't know I feel like having pets is super nice, but that also, it's like, kind of takes a lot of time
321.39	4.05	Um I remember like growing up my parents never wanted to have pets but now like we have a dog
326.08	1.62	And they are like obsessed with him.
327.95	6.11	And like they are so cute and he's so spoiled because of that, but like it is what it is, like he's so precious.
349.02	4.82	Um this weekend I kind of just like stayed home, studied.
354.37	2.4	I skipped chapter meeting yesterday.
358.07	4.98	Um, but that's okay because I was like, I really don't want to play soccer.
364.05	5.62	Um and they're like come play soccer, with phi delt people for fundraising, and it was definitely not.
373.76	5.33	I don't know it's just really nice to have like a little bit of a calmer week this week because I don't have exams this week.
380.19	1.86	Um do I have an exam next week?
382.09	2.44	I think i have an exam next week for orgo which is why I need to study.
388.23	1.9	ugh ten minutes is so long.
396.34	1.42	I kinda want to go shopping.
398.85	1.28	I feel like it is getting cold now
400.35	1.36	I don't really have enough sweaters.
402.31	7.57	So I kind of just wear like the same sweatshirt, like comfy sweatpant duo, like- trio I don't know- set like every single day.
411.11	3.11	Um I need to wash my comfy every cause it is getting gross.
414.71	2.46	And then, I probably should wash my sheets too.
417.98	7.05	I don't know I feel like life is just like a constant struggle of like trying to be like clean and like clean up after yourself after doing things.
425.92	0.88	It is really annoying.
430.31	5.77	I have takis I wanna eat, I also have like kimchi I wanna eat.
437.42	3.92	Um ya I also need to figure out housing for next year.
442.48	2.6	Which sucks and then.
450.68	4.65	I want to go grocery shopping, buy some fruit or something like that.
458.72	1.36	There is this tea I wanna buy.
460.4	1.57	But it's like this specific type of tea.
462.12	12.12	It's like this korean like, honey citron tea where they like have citron, which is like a special fruit like a citrus fruit but not really like a lemon like it's a little bit different.
474.99	7.39	Umm and they just like put in honey and sugar and then you just add hot water, and it's like a little nice like citrus tea.
482.79	1.05	It doesn't have caffeine
484.01	1.81	And it like kinda helps your throat feel better.
486.81	1.93	Since everyone is getting sick.
493.73	3.82	My sister gave me a Starbucks Giftcard yesterday which is super nice.
502.06	2.51	Um I'm gonna go to a concert in December.
504.94	1.69	I'm super excited for that.
510.04	3.46	Probably with my friends from UMD cause I haven't seen them in awhile
517.27	4.7	I also need to find a birthday present for my mom cause her birthday is like next month.
528.2	4.27	I guess cause it's her birthday I should go home, and visit her.
536.63	3.53	Uh shoot why is this so hard?
540.67	2.94	Umm it is kind of cold I guess outside now.
552.32	4.29	It's kind of funny to be here because I've never gotten like an fMRI before, but...
558.49	12.43	I guess, like, it reminds me, like, I always wanted to do this because, like, my cousin one time he told me about, like how he did a study at the NIH because one of his friends was like doing some research and they're like, oh, we need a participant to get scanned.
571.09	9.23	And then there's like, oh, like they said, my brain was like really even and then they're like are you also sick because like, they're like are you diagnosed with like anything and he was like no.
580.48	6.67	And they were like wow we're shocked because your brain is like super even and that's like kind of like a normal thing for them apparently I don't really know
587.97	3.15	Um, I have like three cousins.
