onset	duration	transcript
558.15	0.86	I don't like working out.
560.53	3.33	Yeah, I don't think I'll be at the gym, even though it's like two minutes from my house.
564.51	2.28	So I could even walk there but it's cold.
567.53	1.91	Yeah, it's even colder than it is down here.
569.67	1.83	So yeah, I will not be going there.
572.02	6.37	But I will try and have some healthy habits for my new year's resolutions and we'll see how that goes.
580.29	3.42	I mean, we'll see if I'm able to actually stick with them this year.
584.38	1.89	I think I stuck with my resolutions last year.
588.0	5.29	Oh wait, I think last year I said that I wouldn't make any resolutions because I feel like they are just stupid.
593.7	1.02	Yeah, I definitely said that.
594.83	0.97	That's something that I would say.
596.21	1.57	So I don't think I will be doing any…
598.1	0.42	Actually, no, I…
598.62	0.9	I'm doing something this year.
600.0	0.43	I'm going…
