onset	duration	transcript
301.65	1.8	Oh, and I probably shouldn't move my head.
304.57	1.4	I'm really trying not to.
311.93	1.64	I wonder if you could just strap my head down.
315.63	3.88	It's probably some ethics violation with that, but if I agree to it, I don't know.
323.27	3.64	Maybe it's kind of kinky for some people, though, so probably not.
332.59	1.68	Why do they make these things so loud?
334.53	2.26	Isn't it just electromagnets?
338.91	1.9	I swear they did this on purpose.
343.29	4.18	This is probably really ignorant, but I feel like I could build a better MRI that's quieter.
349.07	2.22	Like, it'll at least cover the inside of a sound insulation.
354.97	5.26	Maybe they try to make it as uncomfortable as possible so people don't want to do them.
362.37	2.84	It'd be kind of counterintuitive, though, if you're trying to sell MRIs.
370.77	3.18	Maybe this is just a placebo study.
374.41	2.8	It's actually a torture test to see if the limits of human...
377.91	0.04	No.
378.41	0.56	No.
380.19	1.36	I don't think Hopkins could do that.
396.71	0.28	Man, my random thoughts really are wild.
399.27	1.78	Now I just see a gray screen.
402.49	2.36	Mind is blank.
407.31	1.4	What color is gray?
410.87	1.94	It's a mix of black and white.
414.73	3.42	But white is every color, and black is no color.
420.21	2.24	It's like saying it's part of infinity.
427.03	1.9	That's crazy.
437.47	9.68	Me seeing gray means that I can visualize infinity and break it up into parts.
457.65	2.0	I wonder what effect that would have on science.
460.87	2.84	Alex Kim, the guy who sees infinity.
465.87	2.56	Oh, I guess it's not anonymous anymore.
475.07	1.84	That'd also probably affect thermodynamics.
478.03	4.64	Something gravity would be directly related to thermodynamics.
483.95	4.4	Because entropy is random stuff, so the more random stuff gets, the more entropy there is.
489.47	2.96	Which means the more spread out stuff gets, the more entropy there is.
493.83	2.48	But gravity brings everything together, so...
497.29	3.14	Gravity's an anti-entropic force.
503.19	1.94	Maybe I should be a physicist.
505.45	3.46	Although I don't really like physics, but that seems like an important concept.
510.59	2.08	I bet someone's done an equation on it, though.
515.81	4.36	Hey, if you guys use this to discover some new formula, give me some credit.
522.29	3.84	Alex Kim's random-ass thoughts in an MRI machine.
526.35	2.62	Gravity equals negative entropy.
536.65	1.12	I wonder how long it's been.
538.55	2.46	I sense the time is really off in this machine.
544.93	1.24	It's at a concert, right?
546.21	4.42	Like, if this is like a rave, at a concert, time goes by really quick.
551.71	3.22	And here, it does not.
556.19	0.79	Maybe it has.
557.34	1.09	Maybe it's almost ten minutes.
558.43	1.0	I have no idea.
562.23	1.33	This is like holding a plank.
563.92	1.91	Like everything feels longer.
568.21	1.38	Oh, yeah, I should work out again.
569.95	1.42	It's been a while since I worked out.
573.57	1.15	Well, since Wednesday.
575.26	0.67	But still.
585.37	0.12	It's not great.
586.45	1.96	I'm trying really hard to keep my head still.
589.45	3.04	But I kind of have to yell in here to make myself heard on the mic.
593.69	3.82	So that means my jaw moves a lot, which means my head vibrates.
